45 73
33 65
3
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	31	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	31	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	31	39	39	39	39	39	39	39	39	39	39	39	39	31	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	39	39	39	39	39	39	39	39	39	39	39	39	39	39	31	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	39	39	39	39	39	39	39	39	39	39	39	39	31	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	39	39	39	39	39	39	39	39	0	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	31	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	0	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	31	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	0	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	0	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	31	31	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	31	31	31	31	31	31	30	31	31	31	31	31	30	31	31	31	31	31	30	31	31	31	31	31	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	31	31	31	31	31	31	30	31	31	31	31	31	30	31	31	31	31	31	30	31	0	31	31	31	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	31	0	31	31	31	31	30	31	31	0	31	31	30	31	31	0	31	31	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	39	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	39	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	39	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	30	30	30	0	30	30	30	30	30	0	30	30	30	30	30	0	30	30	30	30	30	0	30	30	30	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
1	1	1	30	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	30	1	1	1
