44 65
37 39
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	10	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	11	11	11	11	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	11	11	11	11	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	11	11	11	11	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	4	4	4	4	4	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	4	4	4	4	4	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	4	4	4	4	4	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	4	4	4	4	4	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	10	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	11	11	11	11	11	11	11	11	11	11	11	10	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	11	11	11	11	11	11	11	11	11	11	11	10	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	11	11	11	11	11	11	11	11	11	11	11	10	1	1	1	1	11	4	4	4	4	4	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	11	4	4	4	4	4	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	11	4	4	4	4	4	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	0	4	4	4	4	4	4	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	10	4	4	4	4	4	10	10	10	10	10	10	10	10	10	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	10	4	4	4	4	4	10	11	11	11	11	11	11	11	10	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	10	4	4	4	4	4	10	11	11	11	11	11	11	11	10	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	10	10	10	10	10	4	4	4	4	4	10	11	11	11	11	11	11	11	10	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	4	4	4	4	4	11	4	4	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	4	4	4	4	4	11	4	4	4	4	4	4	4	10	10	10	10	10	10	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	4	4	4	4	4	11	4	4	4	4	4	4	4	11	11	11	11	11	11	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1	1	10	10	10	4	10	10	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
