

0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	35	35	35	35	35	35	35	35	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	20	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	35	35	35	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	35	35	35	35	35	35	34	35	35	35	35	35	35	35	35	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	35	35	35	35	35	35	34	35	35	35	35	35	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	35	35	35	35	35	35	34	35	35	35	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	35	35	35	35	35	35	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	35	35	35	35	35	35	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
