30 33
14 28
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	31	31	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	31	31	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	0	31	31	31	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	41	41	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	41	41	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	41	41	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	41	41	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	41	41	30	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	41	41	30	1	1	1	1
1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	41	41	41	41	41	41	41	30	30	1	1	1
1	1	1	1	30	31	31	31	31	31	31	31	31	31	31	31	31	31	30	41	41	41	41	41	41	41	31	30	1	1	1
1	1	1	1	30	31	31	31	31	31	31	31	31	31	31	31	31	31	30	41	41	41	41	41	41	41	31	30	1	1	1
1	1	1	1	30	31	31	31	31	31	31	31	31	31	31	31	31	31	30	41	41	41	41	41	41	41	31	30	1	1	1
1	1	1	1	31	41	41	41	41	41	41	41	41	41	41	41	41	41	30	41	41	41	41	41	41	41	41	30	1	1	1
1	1	1	1	31	41	41	41	41	41	41	41	41	41	41	41	41	41	30	41	41	41	41	41	41	41	41	30	1	1	1
1	1	1	1	31	41	41	41	41	41	41	41	41	41	41	41	41	41	30	41	41	41	41	41	41	41	41	30	1	1	1
1	1	1	0	41	41	41	41	41	41	41	41	41	41	41	41	41	41	30	41	41	41	41	41	41	41	41	30	1	1	1
1	1	1	1	30	41	41	41	41	41	41	41	41	41	41	41	41	41	30	41	41	41	41	41	41	41	41	30	1	1	1
1	1	1	1	30	41	41	41	41	41	41	41	41	41	41	41	41	41	30	41	41	41	41	41	41	41	41	30	1	1	1
1	1	1	1	30	41	41	41	41	41	41	41	41	41	41	41	41	41	30	41	41	41	41	41	41	41	41	30	1	1	1
1	1	1	1	30	30	30	30	30	30	30	30	41	41	41	41	41	30	30	30	30	30	41	41	41	41	41	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	30	1	1	1	30	41	41	41	41	41	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	30	1	1	1	30	41	41	41	41	41	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	30	41	41	41	41	41	30	1	1	1	30	41	41	41	41	41	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	30	30	41	30	30	30	30	1	1	1	30	30	30	30	41	30	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1

