44 60
19 55
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	22	22	22	22	22	22	22	22	22	22	22	22	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	22	23	23	23	23	23	23	23	23	23	23	23	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	22	23	23	23	23	23	23	23	23	23	23	23	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	22	23	23	23	23	23	23	23	23	23	23	23	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	23	23	23	23	23	23	23	23	23	23	23	23	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0	21	1	23	23	23	23	23	23	0	23	23	23	23	23	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0	21	21	23	48	48	48	48	48	48	48	48	48	48	48	22	22	22	22	22	22	22	22	22	22	22	22	22	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0	21	21	21	48	48	48	48	48	48	48	48	48	48	48	22	23	23	23	23	23	23	23	23	23	23	23	22	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	21	21	48	48	48	48	48	48	48	48	48	48	48	22	23	23	23	23	23	23	23	23	23	23	23	22	22	22	22	22	22	22	22	22	22	22	1	1	1
1	1	1	1	1	1	21	48	48	48	48	48	48	48	48	48	48	48	22	23	23	23	23	23	23	23	23	23	23	23	22	23	23	23	23	23	23	23	23	23	22	1	1	1
1	1	1	1	1	1	22	48	48	48	48	48	48	48	48	48	48	48	22	23	23	23	23	23	23	23	23	23	23	23	22	23	23	23	23	23	23	23	23	23	22	1	1	1
1	1	1	1	1	1	22	23	23	23	23	18	18	18	23	23	23	23	22	23	23	23	23	23	23	23	23	23	23	23	22	23	23	23	23	23	23	23	23	23	22	1	1	1
1	1	1	1	1	1	22	23	23	23	23	18	18	18	23	23	23	23	22	2	2	2	2	2	2	2	2	2	2	2	22	23	23	23	23	23	23	23	23	23	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	22	2	2	2	2	2	2	2	2	2	2	2	22	23	23	23	23	23	23	23	23	23	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	22	2	2	2	2	2	2	2	2	2	2	2	22	23	23	23	23	23	23	23	23	23	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	22	2	2	2	2	2	2	2	2	2	2	2	22	23	23	23	23	23	23	0	23	23	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	22	2	2	2	2	2	2	2	2	2	2	2	22	39	39	39	39	39	39	39	39	39	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	22	18	22	2	2	2	2	2	2	2	22	18	22	39	39	39	39	39	39	39	39	39	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	22	18	22	2	2	2	2	2	2	2	22	18	22	39	39	39	39	39	39	39	39	39	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	22	18	22	2	2	2	2	2	2	2	22	18	22	39	39	39	39	39	39	39	39	39	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	23	39	23	23	23	23	23	23	23	23	23	39	23	39	39	39	39	39	39	39	39	39	22	1	1	1
1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	23	39	23	23	23	23	23	23	23	23	23	39	23	39	39	39	39	39	39	39	39	39	22	1	1	1
1	1	1	1	1	1	22	22	22	22	22	22	22	22	39	39	39	39	23	39	23	23	23	23	23	23	23	23	23	39	23	39	39	39	39	22	22	22	22	22	22	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
