31 35
27 14
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	30	30	30	30	30	30	30	30	30	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	1	1	1
1	1	1	30	31	31	31	31	31	31	31	30	1	1	1	1	1	1	1	30	31	31	31	31	31	31	31	30	1	1	1
1	1	1	30	31	31	31	31	31	31	31	30	1	1	1	1	1	1	1	30	31	31	31	31	31	31	31	30	1	1	1
1	1	1	30	31	31	31	1	31	31	31	30	1	1	1	1	1	1	1	30	31	31	31	1	31	31	31	30	1	1	1
1	1	1	30	31	31	1	1	1	31	31	30	1	1	1	1	1	1	1	30	31	31	1	1	1	31	31	30	1	1	1
1	1	1	30	31	1	1	1	1	1	31	30	30	30	30	30	30	30	30	30	31	1	1	1	1	1	31	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	31	31	31	31	31	31	31	31	31	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	31	31	31	31	31	31	31	31	31	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	31	31	31	31	31	31	31	31	31	24	24	24	24	24	24	24	31	1	1	1
1	1	1	30	24	24	24	24	24	24	24	31	20	24	24	24	24	24	21	31	24	24	24	24	24	24	24	31	1	1	1
1	1	1	30	24	24	24	24	24	24	24	20	20	24	24	24	24	24	21	21	24	24	24	24	24	24	24	31	1	1	1
1	1	1	30	24	24	24	24	24	24	24	20	20	24	24	24	24	24	21	21	24	24	24	24	24	24	24	24	0	1	1
1	1	1	30	24	24	24	24	24	24	24	20	30	30	30	30	30	30	30	21	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	30	1	1	1	1	1	30	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	30	30	30	30	30	30	30	30	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	30	24	24	24	24	24	24	24	30	1	1	1	1	1	1	1	30	24	24	24	24	24	24	24	30	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31
