47 37
16 32
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	1	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	0	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	24	24	24	24	24	24	24	24	24	24	24	35	35	35	24	24	24	24	24	24	21	35	35	35	35	35	35	35	20	24	0	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	24	35	35	35	24	24	24	24	24	24	24	35	35	35	24	24	24	24	24	24	21	21	35	35	35	35	35	20	20	24	0	1	1	1
1	1	1	35	35	35	35	35	35	35	35	35	35	18	35	35	35	24	24	24	24	24	24	24	35	35	35	24	24	24	24	24	24	21	21	21	24	24	24	20	20	20	24	0	1	1	1
1	1	1	35	29	29	29	29	29	29	29	29	29	18	35	35	35	35	35	35	35	35	35	35	29	29	29	24	24	24	35	35	35	35	21	21	24	24	24	20	20	35	35	1	1	1	1
1	1	1	35	29	29	29	29	29	29	29	29	29	18	29	29	29	35	35	35	35	35	35	35	29	29	29	24	24	24	35	35	35	35	35	21	24	24	24	20	35	35	35	1	1	1	1
1	1	1	35	29	29	29	29	29	29	29	29	29	29	29	29	29	35	35	35	35	35	35	35	29	29	29	24	24	24	35	35	35	35	35	35	18	18	18	35	35	35	35	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	18	18	18	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	35	35	35	35	35	35	18	18	18	35	35	35	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	35	35	35	35	35	35	18	18	18	35	35	35	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	35	35	35	35	35	35	18	18	18	35	35	35	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	24	24	24	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	1	24	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27
