45 45
14 27
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	35	35	35	0	35	35	35	35	35	35	35	35	35	35	35	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	35	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	35	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	35	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	25	25	25	25	25	25	25	25	25	25	25	1	1	1	
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	25	25	25	25	25	25	25	25	25	25	25	1	1	1	
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	34	34	34	34	34	26	26	26	26	26	26	25	25	25	25	25	25	25	25	25	25	25	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	34	34	34	34	34	26	26	26	26	26	26	25	25	25	25	25	25	25	25	25	25	25	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	34	34	34	34	34	26	26	26	26	26	26	25	25	25	25	25	25	25	25	25	25	25	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	35	26	26	26	26	26	34	34	34	34	34	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	35	26	26	26	26	26	34	34	34	34	34	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	35	26	26	26	26	26	35	35	35	35	35	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	35	35	0	35	35	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
