30 29
4 24
1
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1
1	1	1	1	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1
1	1	1	1	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1
1	1	1	1	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1
1	1	1	1	34	34	34	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	34	34	34	1	1	1
1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	1	1	1	1	35	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	1	1	1	1	35	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	1	1	1	1	35	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	1	1	1	20	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	1	1	20	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	0	20	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1
1	1	1	0	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
628 3 24
37
