25 26
4 14
1
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	1	20	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	1	1	20	1	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1
1	1	1	0	20	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
629 3 14
38
