37 53
15 41
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	24	24	24	24	24	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25
